525,"World of Apu, The (Apur Sansar) (1959)",4.7462025
525,Bad Boy Bubby (1993),4.740285
525,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.7173367
525,Alien Contamination (1980),4.6961346
525,The Love Bug (1997),4.6607847
525,Sanjuro (Tsubaki Sanjûrô) (1962),4.6567507
525,Heidi Fleiss: Hollywood Madam (1995),4.654194
525,Palindromes (2004),4.645891
525,Game of Death (1978),4.6384068
525,Captain Fantastic (2016),4.6363544
525,"Wild Parrots of Telegraph Hill, The (2003)",4.6218624
525,Rififi (Du rififi chez les hommes) (1955),4.613866
525,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.612175
525,"Best of Youth, The (La meglio gioventù) (2003)",4.601527
525,"Long Goodbye, The (1973)",4.5989437
525,The Big Bus (1976),4.597123
525,Guy X (2005),4.5891485
525,Ghost in the Shell 2.0 (2008),4.5888815
525,Ponette (1996),4.588354
525,"Stunt Man, The (1980)",4.587722
525,"Trial, The (Procès, Le) (1962)",4.584056
525,Crossing Delancey (1988),4.579276
525,Who Killed Chea Vichea? (2010),4.566086
525,L.A. Slasher (2015),4.5607433
314,Dune (2000),4.5947742
314,Woman in the Dunes (Suna no onna) (1964),4.5399885
314,Come and See (Idi i smotri) (1985),4.500615
314,Belle époque (1992),4.492708
314,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.489855
314,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.4847736
314,"World of Apu, The (Apur Sansar) (1959)",4.469309
314,Bad Boy Bubby (1993),4.4633913
314,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.440443
314,Alien Contamination (1980),4.419241
314,The Love Bug (1997),4.383892
314,Sanjuro (Tsubaki Sanjûrô) (1962),4.379857
314,Heidi Fleiss: Hollywood Madam (1995),4.3773003
314,Palindromes (2004),4.3689985
314,Game of Death (1978),4.361513
314,Captain Fantastic (2016),4.359461
314,"Wild Parrots of Telegraph Hill, The (2003)",4.3449697
314,Rififi (Du rififi chez les hommes) (1955),4.336972
314,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.3352814
314,"Best of Youth, The (La meglio gioventù) (2003)",4.3246346
314,"Long Goodbye, The (1973)",4.322051
314,The Big Bus (1976),4.3202295
314,Guy X (2005),4.312255
314,Ghost in the Shell 2.0 (2008),4.311988
314,Ponette (1996),4.3114605
314,"Stunt Man, The (1980)",4.310829
314,"Trial, The (Procès, Le) (1962)",4.3071623
314,Crossing Delancey (1988),4.3023834
314,Who Killed Chea Vichea? (2010),4.289192
314,L.A. Slasher (2015),4.2838507
125,Dune (2000),5.0
125,Woman in the Dunes (Suna no onna) (1964),5.0
125,Come and See (Idi i smotri) (1985),5.0
125,Belle époque (1992),5.0
125,"Holy Mountain, The (Montaña sagrada, La) (1973)",5.0
125,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",5.0
125,"World of Apu, The (Apur Sansar) (1959)",5.0
125,Bad Boy Bubby (1993),5.0
125,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),5.0
125,Alien Contamination (1980),5.0
125,The Love Bug (1997),4.982747
125,Sanjuro (Tsubaki Sanjûrô) (1962),4.978713
125,Heidi Fleiss: Hollywood Madam (1995),4.976156
125,Palindromes (2004),4.9678545
125,Game of Death (1978),4.960369
125,Captain Fantastic (2016),4.958317
125,"Wild Parrots of Telegraph Hill, The (2003)",4.943825
125,Rififi (Du rififi chez les hommes) (1955),4.9358273
125,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.9341373
125,"Best of Youth, The (La meglio gioventù) (2003)",4.9234896
125,"Long Goodbye, The (1973)",4.920906
125,The Big Bus (1976),4.9190855
125,Guy X (2005),4.911111
125,Ghost in the Shell 2.0 (2008),4.910844
125,Ponette (1996),4.9103165
125,"Stunt Man, The (1980)",4.909684
125,"Trial, The (Procès, Le) (1962)",4.9060183
125,Crossing Delancey (1988),4.9012394
125,Who Killed Chea Vichea? (2010),4.888048
125,L.A. Slasher (2015),4.8827066
182,Dune (2000),4.9021196
182,Woman in the Dunes (Suna no onna) (1964),4.847333
182,Come and See (Idi i smotri) (1985),4.8079605
182,Belle époque (1992),4.8000536
182,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.7971992
182,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.792119
182,"World of Apu, The (Apur Sansar) (1959)",4.7766542
182,Bad Boy Bubby (1993),4.7707367
182,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.7477884
182,Alien Contamination (1980),4.7265863
182,The Love Bug (1997),4.6912365
182,Sanjuro (Tsubaki Sanjûrô) (1962),4.6872025
182,Heidi Fleiss: Hollywood Madam (1995),4.6846457
182,Palindromes (2004),4.676343
182,Game of Death (1978),4.6688585
182,Captain Fantastic (2016),4.6668053
182,"Wild Parrots of Telegraph Hill, The (2003)",4.652314
182,Rififi (Du rififi chez les hommes) (1955),4.6443167
182,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.642627
182,"Best of Youth, The (La meglio gioventù) (2003)",4.631979
182,"Long Goodbye, The (1973)",4.6293955
182,The Big Bus (1976),4.627575
182,Guy X (2005),4.6196003
182,Ghost in the Shell 2.0 (2008),4.6193333
182,Ponette (1996),4.618806
182,"Stunt Man, The (1980)",4.6181736
182,"Trial, The (Procès, Le) (1962)",4.6145077
182,Crossing Delancey (1988),4.609728
182,Who Killed Chea Vichea? (2010),4.5965376
182,L.A. Slasher (2015),4.591195
187,Dune (2000),4.8749228
187,Woman in the Dunes (Suna no onna) (1964),4.820137
187,Come and See (Idi i smotri) (1985),4.7807646
187,Belle époque (1992),4.7728577
187,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.7700033
187,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.764923
187,"World of Apu, The (Apur Sansar) (1959)",4.7494583
187,Bad Boy Bubby (1993),4.74354
187,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.7205925
187,Alien Contamination (1980),4.6993904
187,The Love Bug (1997),4.6640396
187,Sanjuro (Tsubaki Sanjûrô) (1962),4.6600056
187,Heidi Fleiss: Hollywood Madam (1995),4.657449
187,Palindromes (2004),4.649147
187,Game of Death (1978),4.6416616
187,Captain Fantastic (2016),4.6396093
187,"Wild Parrots of Telegraph Hill, The (2003)",4.6251183
187,Rififi (Du rififi chez les hommes) (1955),4.6171207
187,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.61543
187,"Best of Youth, The (La meglio gioventù) (2003)",4.604783
187,"Long Goodbye, The (1973)",4.6021996
187,The Big Bus (1976),4.600378
187,Guy X (2005),4.5924044
187,Ghost in the Shell 2.0 (2008),4.5921373
187,Ponette (1996),4.591609
187,"Stunt Man, The (1980)",4.5909767
187,"Trial, The (Procès, Le) (1962)",4.587311
187,Crossing Delancey (1988),4.582532
187,Who Killed Chea Vichea? (2010),4.5693407
187,L.A. Slasher (2015),4.563999
417,Dune (2000),5.0
417,Woman in the Dunes (Suna no onna) (1964),5.0
417,Come and See (Idi i smotri) (1985),5.0
417,Belle époque (1992),5.0
417,"Holy Mountain, The (Montaña sagrada, La) (1973)",5.0
417,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",5.0
417,"World of Apu, The (Apur Sansar) (1959)",5.0
417,Bad Boy Bubby (1993),5.0
417,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),5.0
417,Alien Contamination (1980),5.0
417,The Love Bug (1997),5.0
417,Sanjuro (Tsubaki Sanjûrô) (1962),5.0
417,Heidi Fleiss: Hollywood Madam (1995),5.0
417,Palindromes (2004),5.0
417,Game of Death (1978),5.0
417,Captain Fantastic (2016),5.0
417,"Wild Parrots of Telegraph Hill, The (2003)",5.0
417,Rififi (Du rififi chez les hommes) (1955),5.0
417,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),5.0
417,"Best of Youth, The (La meglio gioventù) (2003)",5.0
417,"Long Goodbye, The (1973)",5.0
417,The Big Bus (1976),5.0
417,Guy X (2005),5.0
417,Ghost in the Shell 2.0 (2008),5.0
417,Ponette (1996),5.0
417,"Stunt Man, The (1980)",5.0
417,"Trial, The (Procès, Le) (1962)",5.0
417,Crossing Delancey (1988),5.0
417,Who Killed Chea Vichea? (2010),5.0
417,L.A. Slasher (2015),5.0
230,Dune (2000),4.345748
230,Woman in the Dunes (Suna no onna) (1964),4.2909613
230,Come and See (Idi i smotri) (1985),4.251589
230,Belle époque (1992),4.243682
230,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.2408276
230,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.2357473
230,"World of Apu, The (Apur Sansar) (1959)",4.2202826
230,Bad Boy Bubby (1993),4.214365
230,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.1914167
230,Alien Contamination (1980),4.1702147
230,The Love Bug (1997),4.134865
230,Sanjuro (Tsubaki Sanjûrô) (1962),4.130831
230,Heidi Fleiss: Hollywood Madam (1995),4.128274
230,Palindromes (2004),4.1199718
230,Game of Death (1978),4.112487
230,Captain Fantastic (2016),4.110434
230,"Wild Parrots of Telegraph Hill, The (2003)",4.0959425
230,Rififi (Du rififi chez les hommes) (1955),4.087945
230,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.086255
230,"Best of Youth, The (La meglio gioventù) (2003)",4.0756073
230,"Long Goodbye, The (1973)",4.073024
230,The Big Bus (1976),4.071203
230,Guy X (2005),4.0632286
230,Ghost in the Shell 2.0 (2008),4.0629616
230,Ponette (1996),4.062434
230,"Stunt Man, The (1980)",4.061802
230,"Trial, The (Procès, Le) (1962)",4.0581355
230,Crossing Delancey (1988),4.053356
230,Who Killed Chea Vichea? (2010),4.040166
230,L.A. Slasher (2015),4.0348234
573,Dune (2000),5.0
573,Woman in the Dunes (Suna no onna) (1964),5.0
573,Come and See (Idi i smotri) (1985),5.0
573,Belle époque (1992),5.0
573,"Holy Mountain, The (Montaña sagrada, La) (1973)",5.0
573,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",5.0
573,"World of Apu, The (Apur Sansar) (1959)",5.0
573,Bad Boy Bubby (1993),5.0
573,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),5.0
573,Alien Contamination (1980),5.0
573,The Love Bug (1997),5.0
573,Sanjuro (Tsubaki Sanjûrô) (1962),5.0
573,Heidi Fleiss: Hollywood Madam (1995),5.0
573,Palindromes (2004),5.0
573,Game of Death (1978),5.0
573,Captain Fantastic (2016),5.0
573,"Wild Parrots of Telegraph Hill, The (2003)",5.0
573,Rififi (Du rififi chez les hommes) (1955),5.0
573,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),5.0
573,"Best of Youth, The (La meglio gioventù) (2003)",5.0
573,"Long Goodbye, The (1973)",5.0
573,The Big Bus (1976),5.0
573,Guy X (2005),5.0
573,Ghost in the Shell 2.0 (2008),5.0
573,Ponette (1996),5.0
573,"Stunt Man, The (1980)",5.0
573,"Trial, The (Procès, Le) (1962)",5.0
573,Crossing Delancey (1988),5.0
573,Who Killed Chea Vichea? (2010),5.0
573,L.A. Slasher (2015),5.0
249,Dune (2000),5.0
249,Woman in the Dunes (Suna no onna) (1964),5.0
249,Come and See (Idi i smotri) (1985),5.0
249,Belle époque (1992),5.0
249,"Holy Mountain, The (Montaña sagrada, La) (1973)",5.0
249,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",5.0
249,"World of Apu, The (Apur Sansar) (1959)",5.0
249,Bad Boy Bubby (1993),5.0
249,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),5.0
249,Alien Contamination (1980),5.0
249,The Love Bug (1997),5.0
249,Sanjuro (Tsubaki Sanjûrô) (1962),5.0
249,Heidi Fleiss: Hollywood Madam (1995),5.0
249,Palindromes (2004),5.0
249,Game of Death (1978),5.0
249,Captain Fantastic (2016),5.0
249,"Wild Parrots of Telegraph Hill, The (2003)",5.0
249,Rififi (Du rififi chez les hommes) (1955),5.0
249,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),5.0
249,"Best of Youth, The (La meglio gioventù) (2003)",5.0
249,"Long Goodbye, The (1973)",5.0
249,The Big Bus (1976),5.0
249,Guy X (2005),5.0
249,Ghost in the Shell 2.0 (2008),5.0
249,Ponette (1996),5.0
249,"Stunt Man, The (1980)",5.0
249,"Trial, The (Procès, Le) (1962)",5.0
249,Crossing Delancey (1988),5.0
249,Who Killed Chea Vichea? (2010),4.9868517
249,L.A. Slasher (2015),4.98151
66,Dune (2000),5.0
66,Woman in the Dunes (Suna no onna) (1964),5.0
66,Come and See (Idi i smotri) (1985),5.0
66,Belle époque (1992),5.0
66,"Holy Mountain, The (Montaña sagrada, La) (1973)",5.0
66,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",5.0
66,"World of Apu, The (Apur Sansar) (1959)",5.0
66,Bad Boy Bubby (1993),5.0
66,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),5.0
66,Alien Contamination (1980),5.0
66,The Love Bug (1997),5.0
66,Sanjuro (Tsubaki Sanjûrô) (1962),5.0
66,Heidi Fleiss: Hollywood Madam (1995),5.0
66,Palindromes (2004),5.0
66,Game of Death (1978),5.0
66,Captain Fantastic (2016),5.0
66,"Wild Parrots of Telegraph Hill, The (2003)",5.0
66,Rififi (Du rififi chez les hommes) (1955),5.0
66,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),5.0
66,"Best of Youth, The (La meglio gioventù) (2003)",5.0
66,"Long Goodbye, The (1973)",5.0
66,The Big Bus (1976),5.0
66,Guy X (2005),5.0
66,Ghost in the Shell 2.0 (2008),5.0
66,Ponette (1996),5.0
66,"Stunt Man, The (1980)",5.0
66,"Trial, The (Procès, Le) (1962)",5.0
66,Crossing Delancey (1988),5.0
66,Who Killed Chea Vichea? (2010),5.0
66,L.A. Slasher (2015),5.0
309,Dune (2000),4.8647127
309,Woman in the Dunes (Suna no onna) (1964),4.809927
309,Come and See (Idi i smotri) (1985),4.7705545
309,Belle époque (1992),4.7626476
309,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.7597933
309,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.754713
309,"World of Apu, The (Apur Sansar) (1959)",4.7392483
309,Bad Boy Bubby (1993),4.7333307
309,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.7103815
309,Alien Contamination (1980),4.6891794
309,The Love Bug (1997),4.6538296
309,Sanjuro (Tsubaki Sanjûrô) (1962),4.6497955
309,Heidi Fleiss: Hollywood Madam (1995),4.6472397
309,Palindromes (2004),4.638937
309,Game of Death (1978),4.6314516
309,Captain Fantastic (2016),4.6293993
309,"Wild Parrots of Telegraph Hill, The (2003)",4.614908
309,Rififi (Du rififi chez les hommes) (1955),4.6069107
309,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.605221
309,"Best of Youth, The (La meglio gioventù) (2003)",4.594573
309,"Long Goodbye, The (1973)",4.5919895
309,The Big Bus (1976),4.590168
309,Guy X (2005),4.5821943
309,Ghost in the Shell 2.0 (2008),4.5819273
309,Ponette (1996),4.581399
309,"Stunt Man, The (1980)",4.5807676
309,"Trial, The (Procès, Le) (1962)",4.5771017
309,Crossing Delancey (1988),4.572322
309,Who Killed Chea Vichea? (2010),4.5591307
309,L.A. Slasher (2015),4.553789
10,Dune (2000),4.69975
10,Woman in the Dunes (Suna no onna) (1964),4.644964
10,Come and See (Idi i smotri) (1985),4.605591
10,Belle époque (1992),4.597684
10,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.5948305
10,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.5897493
10,"World of Apu, The (Apur Sansar) (1959)",4.5742846
10,Bad Boy Bubby (1993),4.568367
10,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.5454187
10,Alien Contamination (1980),4.5242167
10,The Love Bug (1997),4.488867
10,Sanjuro (Tsubaki Sanjûrô) (1962),4.484833
10,Heidi Fleiss: Hollywood Madam (1995),4.482276
10,Palindromes (2004),4.4739733
10,Game of Death (1978),4.466489
10,Captain Fantastic (2016),4.4644365
10,"Wild Parrots of Telegraph Hill, The (2003)",4.4499445
10,Rififi (Du rififi chez les hommes) (1955),4.441948
10,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.440257
10,"Best of Youth, The (La meglio gioventù) (2003)",4.4296093
10,"Long Goodbye, The (1973)",4.427026
10,The Big Bus (1976),4.425205
10,Guy X (2005),4.4172306
10,Ghost in the Shell 2.0 (2008),4.4169636
10,Ponette (1996),4.416436
10,"Stunt Man, The (1980)",4.415804
10,"Trial, The (Procès, Le) (1962)",4.412138
10,Crossing Delancey (1988),4.407358
10,Who Killed Chea Vichea? (2010),4.394168
10,L.A. Slasher (2015),4.3888254
217,Dune (2000),4.560541
217,Woman in the Dunes (Suna no onna) (1964),4.5057554
217,Come and See (Idi i smotri) (1985),4.466382
217,Belle époque (1992),4.458475
217,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.455621
217,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.4505405
217,"World of Apu, The (Apur Sansar) (1959)",4.4350758
217,Bad Boy Bubby (1993),4.429158
217,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.40621
217,Alien Contamination (1980),4.385008
217,The Love Bug (1997),4.349658
217,Sanjuro (Tsubaki Sanjûrô) (1962),4.345624
217,Heidi Fleiss: Hollywood Madam (1995),4.343067
217,Palindromes (2004),4.3347645
217,Game of Death (1978),4.32728
217,Captain Fantastic (2016),4.3252277
217,"Wild Parrots of Telegraph Hill, The (2003)",4.3107357
217,Rififi (Du rififi chez les hommes) (1955),4.302738
217,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.3010483
217,"Best of Youth, The (La meglio gioventù) (2003)",4.2904005
217,"Long Goodbye, The (1973)",4.287817
217,The Big Bus (1976),4.2859964
217,Guy X (2005),4.278022
217,Ghost in the Shell 2.0 (2008),4.277755
217,Ponette (1996),4.2772274
217,"Stunt Man, The (1980)",4.276595
217,"Trial, The (Procès, Le) (1962)",4.272929
217,Crossing Delancey (1988),4.2681503
217,Who Killed Chea Vichea? (2010),4.254959
217,L.A. Slasher (2015),4.2496176
47,Dune (2000),4.2942114
47,Woman in the Dunes (Suna no onna) (1964),4.2394257
47,Come and See (Idi i smotri) (1985),4.2000523
47,Belle époque (1992),4.1921453
47,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.189292
47,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.184211
47,"World of Apu, The (Apur Sansar) (1959)",4.168746
47,Bad Boy Bubby (1993),4.1628284
47,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.13988
47,Alien Contamination (1980),4.118678
47,The Love Bug (1997),4.0833282
47,Sanjuro (Tsubaki Sanjûrô) (1962),4.079294
47,Heidi Fleiss: Hollywood Madam (1995),4.0767374
47,Palindromes (2004),4.068435
47,Game of Death (1978),4.0609503
47,Captain Fantastic (2016),4.058898
47,"Wild Parrots of Telegraph Hill, The (2003)",4.0444064
47,Rififi (Du rififi chez les hommes) (1955),4.0364094
47,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.0347185
47,"Best of Youth, The (La meglio gioventù) (2003)",4.0240707
47,"Long Goodbye, The (1973)",4.021487
47,The Big Bus (1976),4.0196667
47,Guy X (2005),4.011692
47,Ghost in the Shell 2.0 (2008),4.011425
47,Ponette (1996),4.0108976
47,"Stunt Man, The (1980)",4.0102654
47,"Trial, The (Procès, Le) (1962)",4.0065994
47,Crossing Delancey (1988),4.00182
47,Who Killed Chea Vichea? (2010),3.9886296
47,L.A. Slasher (2015),3.9832876
336,Dune (2000),5.0
336,Woman in the Dunes (Suna no onna) (1964),5.0
336,Come and See (Idi i smotri) (1985),5.0
336,Belle époque (1992),5.0
336,"Holy Mountain, The (Montaña sagrada, La) (1973)",5.0
336,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",5.0
336,"World of Apu, The (Apur Sansar) (1959)",5.0
336,Bad Boy Bubby (1993),5.0
336,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),5.0
336,Alien Contamination (1980),5.0
336,The Love Bug (1997),5.0
336,Sanjuro (Tsubaki Sanjûrô) (1962),5.0
336,Heidi Fleiss: Hollywood Madam (1995),5.0
336,Palindromes (2004),5.0
336,Game of Death (1978),5.0
336,Captain Fantastic (2016),5.0
336,"Wild Parrots of Telegraph Hill, The (2003)",5.0
336,Rififi (Du rififi chez les hommes) (1955),5.0
336,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),5.0
336,"Best of Youth, The (La meglio gioventù) (2003)",5.0
336,"Long Goodbye, The (1973)",5.0
336,The Big Bus (1976),5.0
336,Guy X (2005),5.0
336,Ghost in the Shell 2.0 (2008),5.0
336,Ponette (1996),5.0
336,"Stunt Man, The (1980)",5.0
336,"Trial, The (Procès, Le) (1962)",5.0
336,Crossing Delancey (1988),5.0
336,Who Killed Chea Vichea? (2010),5.0
336,L.A. Slasher (2015),5.0
490,Dune (2000),4.4671593
490,Woman in the Dunes (Suna no onna) (1964),4.4123735
490,Come and See (Idi i smotri) (1985),4.373
490,Belle époque (1992),4.365094
490,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.36224
490,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.3571596
490,"World of Apu, The (Apur Sansar) (1959)",4.341694
490,Bad Boy Bubby (1993),4.3357763
490,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.312828
490,Alien Contamination (1980),4.291626
490,The Love Bug (1997),4.256277
490,Sanjuro (Tsubaki Sanjûrô) (1962),4.252242
490,Heidi Fleiss: Hollywood Madam (1995),4.2496853
490,Palindromes (2004),4.2413836
490,Game of Death (1978),4.233898
490,Captain Fantastic (2016),4.231846
490,"Wild Parrots of Telegraph Hill, The (2003)",4.217354
490,Rififi (Du rififi chez les hommes) (1955),4.2093573
490,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.2076664
490,"Best of Youth, The (La meglio gioventù) (2003)",4.1970186
490,"Long Goodbye, The (1973)",4.194436
490,The Big Bus (1976),4.1926146
490,Guy X (2005),4.184641
490,Ghost in the Shell 2.0 (2008),4.184374
490,Ponette (1996),4.1838465
490,"Stunt Man, The (1980)",4.183214
490,"Trial, The (Procès, Le) (1962)",4.1795473
490,Crossing Delancey (1988),4.1747684
490,Who Killed Chea Vichea? (2010),4.161577
490,L.A. Slasher (2015),4.1562357
588,Dune (2000),4.620783
588,Woman in the Dunes (Suna no onna) (1964),4.565997
588,Come and See (Idi i smotri) (1985),4.5266237
588,Belle époque (1992),4.518717
588,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.5158634
588,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",4.5107822
588,"World of Apu, The (Apur Sansar) (1959)",4.4953175
588,Bad Boy Bubby (1993),4.4894
588,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),4.4664516
588,Alien Contamination (1980),4.4452496
588,The Love Bug (1997),4.4098997
588,Sanjuro (Tsubaki Sanjûrô) (1962),4.4058657
588,Heidi Fleiss: Hollywood Madam (1995),4.403309
588,Palindromes (2004),4.395006
588,Game of Death (1978),4.3875217
588,Captain Fantastic (2016),4.3854694
588,"Wild Parrots of Telegraph Hill, The (2003)",4.3709774
588,Rififi (Du rififi chez les hommes) (1955),4.362981
588,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),4.36129
588,"Best of Youth, The (La meglio gioventù) (2003)",4.350642
588,"Long Goodbye, The (1973)",4.3480587
588,The Big Bus (1976),4.346238
588,Guy X (2005),4.3382635
588,Ghost in the Shell 2.0 (2008),4.3379965
588,Ponette (1996),4.337469
588,"Stunt Man, The (1980)",4.336837
588,"Trial, The (Procès, Le) (1962)",4.333171
588,Crossing Delancey (1988),4.328391
588,Who Killed Chea Vichea? (2010),4.315201
588,L.A. Slasher (2015),4.3098593
239,Dune (2000),5.0
239,Woman in the Dunes (Suna no onna) (1964),5.0
239,Come and See (Idi i smotri) (1985),5.0
239,Belle époque (1992),5.0
239,"Holy Mountain, The (Montaña sagrada, La) (1973)",5.0
239,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",5.0
239,"World of Apu, The (Apur Sansar) (1959)",5.0
239,Bad Boy Bubby (1993),5.0
239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),5.0
239,Alien Contamination (1980),5.0
239,The Love Bug (1997),5.0
239,Sanjuro (Tsubaki Sanjûrô) (1962),5.0
239,Heidi Fleiss: Hollywood Madam (1995),5.0
239,Palindromes (2004),5.0
239,Game of Death (1978),5.0
239,Captain Fantastic (2016),5.0
239,"Wild Parrots of Telegraph Hill, The (2003)",5.0
239,Rififi (Du rififi chez les hommes) (1955),5.0
239,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),5.0
239,"Best of Youth, The (La meglio gioventù) (2003)",5.0
239,"Long Goodbye, The (1973)",5.0
239,The Big Bus (1976),5.0
239,Guy X (2005),5.0
239,Ghost in the Shell 2.0 (2008),5.0
239,Ponette (1996),5.0
239,"Stunt Man, The (1980)",5.0
239,"Trial, The (Procès, Le) (1962)",5.0
239,Crossing Delancey (1988),5.0
239,Who Killed Chea Vichea? (2010),5.0
239,L.A. Slasher (2015),5.0
486,Dune (2000),5.0
486,Woman in the Dunes (Suna no onna) (1964),5.0
486,Come and See (Idi i smotri) (1985),5.0
486,Belle époque (1992),5.0
486,"Holy Mountain, The (Montaña sagrada, La) (1973)",5.0
486,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",5.0
486,"World of Apu, The (Apur Sansar) (1959)",5.0
486,Bad Boy Bubby (1993),5.0
486,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),5.0
486,Alien Contamination (1980),5.0
486,The Love Bug (1997),5.0
486,Sanjuro (Tsubaki Sanjûrô) (1962),5.0
486,Heidi Fleiss: Hollywood Madam (1995),5.0
486,Palindromes (2004),5.0
486,Game of Death (1978),5.0
486,Captain Fantastic (2016),5.0
486,"Wild Parrots of Telegraph Hill, The (2003)",5.0
